posted,neighborhood,post title,number bedrooms,sqft,URL,price,neighborhood_simplified
2022-04-07 14:34:00,Burnaby,Brentwood Highrise 1 br 1 ba 1 office,1.0,620.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-highrise-br-ba-office/7465730612.html,2100,Burnaby
2022-04-07 14:34:00,Vancouver,Shangri La Suite 2 Bedroom for Rental in Downtown Vancouver Ocean View,2.0,1550.0,https://vancouver.craigslist.org/van/apa/d/vancouver-shangri-la-suite-bedroom-for/7462485147.html,9500,Vancouver
2022-04-07 14:33:00,Coal Harbour,Spacious 3-Bedroom Unit + 3 Baths + Solarium + flex + AC,3.0,1360.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bedroom-unit-baths/7468343592.html,4800,
2022-04-07 14:33:00,Olympic Village,Brand New 2 Bedroom + Flex @ Avenue One in Olympic Village!,2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bedroom-flex-avenue/7456510747.html,6000,
2022-04-07 14:33:00,Shaughnessy,Luxury 6 Bedroom Mansion in Prestigious Shaughnessy in Vancouver!,6.0,6150.0,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-bedroom-mansion-in/7457180976.html,24900,
2022-04-07 14:31:00,Ravenwoods,Marvelous 2bed/2bath condo,2.0,848.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-marvelous-2bed-2bath/7468342695.html,2650,
2022-04-07 14:31:00,Downtown Vancouver,Downtown Vancouver Furnished Condo - 1 Bedroom + Den 1 Bathroom,1.0,720.0,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-vancouver-furnished/7462967550.html,2600,Vancouver
2022-04-07 14:29:00,"Vancouver, Bc","1283 Howe St, Spacious 2-Bedroom Apartment!! Available immediately.",2.0,1240.0,https://vancouver.craigslist.org/van/apa/d/vancouver-1283-howe-st-spacious-bedroom/7468341576.html,1900,Vancouver
2022-04-07 14:29:00,Surrey,"2 Bedroom + Den, 2 Bathroom Condo for Rent",2.0,1048.0,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedroom-den/7464947847.html,2450,Surrey
2022-04-07 14:28:00,"North Lonsdale Area, Near Queens",2br - 950ft2 - Suite/Apartment,2.0,950.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-2br-950ft2-suite/7465858835.html,2100,
2022-04-07 14:27:00,Vancouver,2 bedroom basement suite near Champlain Mall,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement-suite-near/7468340538.html,1650,Vancouver
2022-04-07 14:26:00,New Westminster,1 bedroom Basement,1.0,,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-bedroom/7468340449.html,1250,New Westminster
2022-04-07 14:25:00,Vancouver,one bedroom suite,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite/7468339283.html,1100,Vancouver
2022-04-07 14:21:00,2807 West 36Th Avenue Vancouver,Huge basement kerrisdale area for rental,2.0,1700.0,https://vancouver.craigslist.org/van/apa/d/vancouver-huge-basement-kerrisdale-area/7468337856.html,2500,Vancouver
2022-04-07 14:21:00,South Surrey,Offer: Spacious 4BR Townhouse // South Surrey (2333 SQF!),4.0,2333.0,https://vancouver.craigslist.org/rds/apa/d/surrey-offer-spacious-4br-townhouse/7468337833.html,3480,Surrey
2022-04-07 14:19:00,"Vancouver, Bc","DAILY, WEEKLY, MONTHLY AVAILABLE!!!!!!!!!!!!VANCOUVER WEST UBC!!!!!!!!",2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-daily-weekly-monthly/7463940691.html,190,Vancouver
2022-04-07 14:18:00,Downtown,1200 West Georgia 1 bedroom 1 bath downtown west end/coal harbour,1.0,600.0,https://vancouver.craigslist.org/van/apa/d/1200-west-georgia-bedroom-bath-downtown/7465491248.html,2500,
2022-04-07 14:16:00,Vancouver,Studio - Character house #65-7,,450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-character-house-65/7468334741.html,1300,Vancouver
2022-04-07 14:14:00,Vancouver,Laneway house in Killarney,2.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-laneway-house-in-killarney/7467030902.html,1800,Vancouver
2022-04-07 14:13:00,"3957 West 10Th Avenue Vancouver, Bc",Renovated 5 Bedroom in Point Grey,5.0,1400.0,https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-bedroom-in-point/7465722228.html,5750,Vancouver
2022-04-07 14:11:00,New Westminster,HOUSE FOR RENT,3.0,,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-house-for-rent/7468333301.html,2500,New Westminster
2022-04-07 14:10:00,Vancouver,2 bdr w/1.5baths Laneway house near to Churchill IB School,2.0,950.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bdr-15baths-laneway-house/7468332775.html,2450,Vancouver
2022-04-07 14:08:00,Burnaby,2 Bed Basement Suite for Rent! Fully New Reno!,2.0,800.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-bed-basement-suite-for/7468331957.html,2200,Burnaby
2022-04-07 14:07:00,Lake View--Burnaby Canada Way And Rosewood St,One Bedroom Basement unit For Rent,1.0,450.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-one-bedroom-basement-unit-for/7468331432.html,1200,Burnaby
2022-04-07 14:06:00,Surrey,Fleetwood Quiet Area House for Rent,6.0,2800.0,https://vancouver.craigslist.org/rds/apa/d/surrey-fleetwood-quiet-area-house-for/7456672677.html,4000,Surrey
2022-04-07 14:06:00,Surrey,upper level of the house,4.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-level-of-the-house/7456678494.html,2700,Surrey
2022-04-07 14:06:00,Surrey,2 Bedroom Large Basement in Fleetwood (Tynehead/Fleetwo,2.0,1100.0,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-large-basement-in/7456663624.html,1400,Surrey
2022-04-07 14:06:00,Vancouver,LUXURY Townhouse by Marine Drive Station,2.0,1386.0,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-townhouse-by-marine/7468330731.html,3190,Vancouver
2022-04-07 14:06:00,Metrotown Centre Burnaby,Newer Highrise 1 bed + den + L. balcony+Parking @Gold House May 1st,1.0,600.0,https://vancouver.craigslist.org/van/apa/d/burnaby-newer-highrise-bed-den/7464230287.html,2150,Burnaby
2022-04-07 14:06:00,Metrotown Centre Burnaby,Beautiful High-rise 1 Bed + Den +Huge Balcony w/AC @Gold House May 1st,1.0,600.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beautiful-high-rise-bed-den/7464224515.html,2150,Burnaby
2022-04-07 14:04:00,Clayton Heights,### Large 3 bedroom house for rent,3.0,1618.0,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-large-bedroom-house/7455731649.html,3000,
2022-04-07 14:04:00,Clayton Heights,### 2 Bedroom basement suite For rent,2.0,754.0,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-bedroom-basement-suite/7455745137.html,1500,
2022-04-07 14:03:00,Surrey,### 2 Bedroom Basement suite in a house For rent,2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-basement-suite-in-house/7466319199.html,1600,Surrey
2022-04-07 14:03:00,Clayton Heights,### Large 3 bedroom house for rent  ###,3.0,1618.0,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-large-bedroom-house/7455733427.html,3000,
2022-04-07 14:01:00,Vancouver,UBC 2B/2B air-conditioning apartment for rent,2.0,943.0,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-2b-2b-air-conditioning/7468328063.html,3650,Vancouver
2022-04-07 13:59:00,North Surrey Fraser Heights,North Surrey Fraser Heights,3.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-north-surrey-fraser-heights/7468327391.html,1960,Surrey
2022-04-07 13:58:00,Vancouver,Main Street - Renovated 2-bedroom units,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-main-street-renovated-bedroom/7468327004.html,2400,Vancouver
2022-04-07 13:58:00,Vancouver,R5- 1 BDR Two level furnished unit- one bus to UBC-Sept- May 2023,1.0,980.0,https://vancouver.craigslist.org/van/apa/d/vancouver-r5-bdr-two-level-furnished/7467390650.html,2700,Vancouver
2022-04-07 13:54:00,Vancouver,R1-2Bdr charming kits unit- one bus to UBC-Sept - May 2023,2.0,750.0,https://vancouver.craigslist.org/van/apa/d/vancouver-r1-2bdr-charming-kits-unit/7467391804.html,3000,Vancouver
2022-04-07 13:54:00,Vancouver,R3- 3BDR Furnished unit- one bus to UBC- Sept- May 2023,3.0,900.0,https://vancouver.craigslist.org/van/apa/d/vancouver-r3-3bdr-furnished-unit-one/7467392820.html,4500,Vancouver
2022-04-07 13:54:00,Vancouver,R2- 2Bdr two level unit- one bus to UBC-September- May2023,2.0,950.0,https://vancouver.craigslist.org/van/apa/d/vancouver-r2-2bdr-two-level-unit-one/7467394093.html,3400,Vancouver
2022-04-07 13:54:00,Vancouver,R4 2BDR Furnished Unit- one bus to UBC- Sept-May 2023,2.0,820.0,https://vancouver.craigslist.org/van/apa/d/vancouver-r4-2bdr-furnished-unit-one/7467395026.html,3200,Vancouver
2022-04-07 13:53:00,4650 Brentwood Blvd,Brentwood! 2 bed/2 bath unit in Amazing Brentwood- Burnaby,2.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-bed-bath-unit-in/7468324635.html,2600,
2022-04-07 13:52:00,White Rock,1 Bedroom/ 1Bathroom Ground Level Suite Including Utilities!!!,1.0,900.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-bedroom-1bathroom-ground/7468312920.html,1750,
2022-04-07 13:52:00,"Richmond, Bc",Large 2-Bedroom Ground Floor Suite Steveston,2.0,980.0,https://vancouver.craigslist.org/rch/apa/d/richmond-large-bedroom-ground-floor/7468321744.html,2500,Richmond
2022-04-07 13:51:00,City Of Vancouver,"Social room, Underground parking, Full size stainless steel appliances",,399.0,https://vancouver.craigslist.org/van/apa/d/vancouver-social-room-underground/7465746574.html,1925,Vancouver
2022-04-07 13:50:00,Coal Harbour,1 Bedroom + Flex Rm View Suite in Coal Harbour,1.0,539.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-flex-rm-view-suite-in/7468323335.html,2025,
2022-04-07 13:50:00,West Vancouver,Spacious and clean GARDEN LEVEL,2.0,1350.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-spacious-and-clean/7466813955.html,2350,West Vancouver
2022-04-07 13:50:00,Coquitlam,AVAILABLE NOW - Bright and Spacious,3.0,1200.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-available-now-bright-and/7465004845.html,3300,Coquitlam
2022-04-07 13:50:00,City Of Vancouver,Fabulous 2 bed/2 bath + den at Wall Centre in O.V.!,2.0,815.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fabulous-bed-bath-den-at-wall/7468322911.html,3250,Vancouver
2022-04-07 13:49:00,Vancouver,Palisades building - FURNISHED,2.0,775.0,https://vancouver.craigslist.org/van/apa/d/vancouver-palisades-building-furnished/7465843869.html,3500,Vancouver
2022-04-07 13:49:00,E.7 Ave And Penticton St,2 BR basement suite near Renfrew skytrain station,2.0,660.0,https://vancouver.craigslist.org/van/apa/d/vancouver-br-basement-suite-near/7466132439.html,1650,
2022-04-07 13:48:00,Vancouver,UBC one bedroom,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-ubc-one-bedroom/7468321904.html,1275,Vancouver
2022-04-07 13:47:00,89 Nelson St,Like New one bedroom&Flex condo in Yaletown,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-like-new-one-bedroomflex/7468321544.html,2500,
2022-04-07 13:47:00,North Vancouver Central Lonsdale,Avail May 15th 3BR+2Bath Private Entrance & Patio off 16th,3.0,1040.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-avail-may-15th-3br2bath/7468321500.html,3700,North Vancouver
2022-04-07 13:47:00,"6320 No. 3 Rd, Richmond",Brand New 2 bed 2 bath&Den/Flex @ Richmond Center/Brighouse Skytrai,2.0,818.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-bed-bathden-flex/7466686523.html,2900,Richmond
2022-04-07 13:47:00,3008 Glen Dr,One bedroom High rise condo in Coquitlam Center,1.0,576.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-one-bedroom-high-rise-condo/7468321367.html,1950,
2022-04-07 13:46:00,4900 Lennox Lane,Large 2 Bedroom&2 baths condo in Central Burnaby Metrotown,2.0,915.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-large-bedroom2-baths-condo-in/7466864765.html,2700,
2022-04-07 13:46:00,"Burnaby, Metrotown",【Brand New】Metrotown Spacious 2 Bed + Den 2 Bath High-Rise Appartment,2.0,950.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-newmetrotown-spacious-bed/7461705522.html,3200,Burnaby
2022-04-07 13:46:00,"6320 No 3Rd, Richmond",Brand New 1 bed 1 bath 1 den & Parking @ Richmond Center/Brighouse Sky,1.0,618.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-bed-bath-den-parking/7466864928.html,2300,Richmond
2022-04-07 13:46:00,"South Surrey, Morgan Crossing, White Rock",Beautiful 3 bed 3 bath townhouse for rent at South Surrey White Rock,3.0,1500.0,https://vancouver.craigslist.org/rds/apa/d/surrey-beautiful-bed-bath-townhouse-for/7457730474.html,2800,Surrey
2022-04-07 13:46:00,Metrotown,*RARE FIND* 2Br Penthouse   @ Heart of Metrotown,2.0,1150.0,https://vancouver.craigslist.org/pml/apa/d/burnaby-rare-find-2br-penthouse-heart/7468321248.html,3900,
2022-04-07 13:46:00,"4711 Hazel St,Burnaby",Brand new 2 Bedroom &2 Bath Condo in Burnaby Metrotown,2.0,773.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bedroom-bath-condo-in/7465928735.html,2850,Burnaby
2022-04-07 13:46:00,6393 Sperling Ave,One bedroom suite of Duplex in Burnaby Upper Deer Lake,1.0,600.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-one-bedroom-suite-of-duplex-in/7468321227.html,1600,
2022-04-07 13:46:00,4711 Hazel St Burnaby,"Luxurious Brand NEW 2 Bed, 2 Bath 1&Den @ Metrotown Sussex",2.0,916.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-luxurious-brand-new-bed-bath/7466865075.html,3100,Burnaby
2022-04-07 13:45:00,"Vancouver, Cambie",(UniqueAccommodations.com) ID:3821  West Side Cambie Townhouse,2.0,1140.0,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7462374641.html,4950,Vancouver
2022-04-07 13:45:00,"East Vancouver, Main",(UniqueAccommodations.com) ID:4911 Modern Furnished 1 Bed,1.0,556.0,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7461093027.html,2400,Vancouver
2022-04-07 13:44:00,Georgia Street,Burnaby Kensington - 1 Bedrm (Basement Floor),1.0,1100.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-kensington-bedrm/7468319977.html,700,
2022-04-07 13:43:00,Coquitlam Center,Perfect Location 1BR near Coquitlam Center,1.0,550.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-perfect-location-1br-near/7458580037.html,1800,Coquitlam
2022-04-07 13:43:00,False Creek North,(UNIQUEACCOMMODATIONS.COM) ID:3900 Luxury Unit with Stunning Views,2.0,1089.0,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7461149818.html,4750,
2022-04-07 13:38:00,West Vancouver,West Vancouver Dundarave 4 bedroom 3 bath home Private,4.0,2304.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-dundarave/7465098260.html,6500,West Vancouver
2022-04-07 13:38:00,North Vancouver,North Vancouver Upper Lonsdale Ave 3-4 Bedrooms 2 bath home,3.0,2392.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-north-vancouver-upper/7461775474.html,4850,North Vancouver
2022-04-07 13:38:00,Vancouver Westside,Dunbar Southlands UBC area 5 beds 3 baths Vancouver Westside,5.0,3600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-dunbar-southlands-ubc-area/7461354864.html,5980,Vancouver
2022-04-07 13:38:00,West Vancouver,5 Bedroom house in west vancouver british properties avail May 1st,5.0,4700.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bedroom-house-in-west/7462112428.html,8980,West Vancouver
2022-04-07 13:38:00,Burnaby,"Large 2 Bed, 2 Bath, Beside Lougheed Mall, and Skytrain 5min Walk",2.0,962.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-large-bed-bath-beside-lougheed/7464229359.html,2600,Burnaby
2022-04-07 13:38:00,Coquitlam,Quiet Neighborhood large backyard house 5 bedrooms 4 bathrooms,5.0,3800.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-quiet-neighborhood-large/7456177141.html,4500,Coquitlam
2022-04-07 13:36:00,Surrey,Fully renovated 1 Bedroom 1 Bathroom basement for rent,1.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-fully-renovated/7468316280.html,1300,Surrey
2022-04-07 13:35:00,Coquitlam,"Pet-Friendly, ""House-like"" Condo is in search of AMAZING tenants",2.0,990.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-pet-friendly-house-like-condo/7468315202.html,2600,Coquitlam
2022-04-07 13:34:00,1Bedroom Plus Den- Unfurnished,$2200,1.0,515.0,https://vancouver.craigslist.org/van/apa/d/vancouver-2200/7468314725.html,2200,
2022-04-07 13:31:00,Clayton,6905 196th St,6.0,3075.0,https://vancouver.craigslist.org/rds/apa/d/langley-th-st/7468314336.html,5000,
2022-04-07 13:30:00,"Pitt Meadows, Bc",Beautiful 2 Bed/2 Bath Apartment in Pitt Meadows,2.0,900.0,https://vancouver.craigslist.org/pml/apa/d/pitt-meadows-beautiful-bed-bath/7466542412.html,2280,
2022-04-07 13:29:00,"Boundary Park, Surrey",$40/night Cozy & Stylish Suite with Separate Entrance in Boundary Park,1.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-40-night-cozy-stylish-suite-with/7468313355.html,40,Surrey
2022-04-07 13:29:00,"Cambie Qe Park, Vancouver",Half duplex by Queen Elizabeth Park & Oakridge Mall!,4.0,2244.0,https://vancouver.craigslist.org/van/apa/d/vancouver-half-duplex-by-queen/7468313328.html,3550,Vancouver
2022-04-07 13:28:00,"Lougheed, Burnaby",Close to Walmart Legal Unit for Rent,2.0,700.0,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-north-close-to-walmart-legal/7456149230.html,1850,Burnaby
2022-04-07 13:27:00,Vancouver,New York Style Loft in Yaletown,1.0,736.0,https://vancouver.craigslist.org/van/apa/d/vancouver-new-york-style-loft-in/7468312092.html,2600,Vancouver
2022-04-07 13:26:00,Yaletown,Furnished Contemporary Condo for Rent in Yaletown #312,1.0,630.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-contemporary-condo/7468311733.html,2700,
2022-04-07 13:24:00,"Coal Harbour, Vancouver, Bc",2 BEDS + 2 BATH CONDO COAL HARBOUR DOWNTOWN,2.0,1040.0,https://vancouver.craigslist.org/van/apa/d/vancouver-beds-bath-condo-coal-harbour/7468310834.html,4500,Vancouver
2022-04-07 13:24:00,North Vancouver,Furnished Two Bedroom Suite (Share) Avail May 1st,2.0,,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-two-bedroom/7464881468.html,1750,North Vancouver
2022-04-07 13:22:00,North Vancouver,Furnished Three Bedroom Basement Suite (Share),3.0,,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-three-bedroom/7468310170.html,1150,North Vancouver
2022-04-07 13:22:00,Vancouver,Brand New 1 Bed 1 Bath Condo w/ Balcony @ Fraser Commons,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bed-bath-condo/7468309868.html,2100,Vancouver
2022-04-07 13:22:00,City Of Vancouver,The Victoria-3 Bedroom+Flex-Available May 1st,3.0,990.0,https://vancouver.craigslist.org/van/apa/d/vancouver-the-victoria-bedroomflex/7464484876.html,3675,Vancouver
2022-04-07 13:21:00,Vancouver,2bd suite available May 1 in vancouver. close to skytrain,2.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-2bd-suite-available-may-in/7465845469.html,1900,Vancouver
2022-04-07 13:21:00,"Marpole, South Vancouver","Marpole- 1-Bed 1-Bath Condo; Parking, Gym, AC, Concierge",1.0,466.0,https://vancouver.craigslist.org/van/apa/d/vancouver-marpole-bed-bath-condo/7468309325.html,1850,Vancouver
2022-04-07 13:19:00,"Ubc, Vancouver",Over 1600 Sqft 2 bed+2bath condo in Wesbrook Village,2.0,1640.0,https://vancouver.craigslist.org/van/apa/d/vancouver-over-1600-sqft-bed2bath-condo/7466260673.html,5300,Vancouver
2022-04-07 13:19:00,Metrotown,Metrotown 2 Bed 2 Bath Condo w/ Balcony @ The MET,2.0,831.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-bed-bath-condo/7462957521.html,2650,
2022-04-07 13:19:00,Vancouver,Marpole Renovated 3 Bed 2 Level 1/2 Duplex w/ Patio & Yard,3.0,1250.0,https://vancouver.craigslist.org/van/apa/d/vancouver-marpole-renovated-bed-level-2/7465652585.html,2950,Vancouver
2022-04-07 13:19:00,Richmond,Brighouse Updated 3 Bed 2 Bath Condo w/ Balcony @ The Residences,3.0,1033.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brighouse-updated-bed-bath/7462321023.html,2950,Richmond
2022-04-07 13:19:00,Sfu,SFU 2 Bed + Den 2 Bath Penthouse w/ Views @ One University Crescent,2.0,1250.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-sfu-bed-den-bath-penthouse/7467416798.html,2750,
2022-04-07 13:18:00,Yaletown,Tastefully Appointed Impeccable Furnished Condo in Yaletown #657,1.0,610.0,https://vancouver.craigslist.org/van/apa/d/vancouver-tastefully-appointed/7468306529.html,2700,
2022-04-07 13:16:00,New Westminster,Lovely 2 bedroom uptown New West,2.0,743.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-lovely/7468306992.html,1850,New Westminster
2022-04-07 13:14:00,Downtown,FULLY FURNISHED ONE BEDROOM APARTMENTMENT,1.0,622.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-one-bedroom/7468306062.html,2500,
2022-04-07 13:09:00,"Vancouver West Side, Yale Town",Modernized One Bedroom & Den in Aquarius III - HEAT INCL.  - 9th Floor,1.0,731.0,https://vancouver.craigslist.org/van/apa/d/vancouver-modernized-one-bedroom-den-in/7465522693.html,2700,Vancouver
2022-04-07 13:06:00,Vancouver Victoria-Fraserview,Vancouver One Bedroom Suite,1.0,575.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-one-bedroom-suite/7468301976.html,1400,Vancouver
2022-04-07 13:01:00,Delta,"Lovely Sprawling Unique Rancher with Studio, RV Parking   - Ladner",3.0,2460.0,https://vancouver.craigslist.org/rds/apa/d/delta-central-lovely-sprawling-unique/7468299218.html,3450,Delta
2022-04-07 13:00:00,1749 Robson,"Fresh! Bright, clean, steps to Park, Safeway, Transit",1.0,450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fresh-bright-clean-steps-to/7467038687.html,1800,
2022-04-07 13:00:00,Robson And Denman,"West end, Bright, Balcony, Steps to everything needed!",1.0,450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-bright-balcony-steps/7467039925.html,1825,
2022-04-07 12:59:00,1749 Robson,"Recent Reno-  flrs, appliances, close to shops, beach, transit",1.0,450.0,https://vancouver.craigslist.org/van/apa/d/vancouver-recent-reno-flrs-appliances/7467041478.html,1900,
2022-04-07 12:57:00,South Surrey,Offer: 2BR Basement Suite // South Surrey (821 sqf),2.0,821.0,https://vancouver.craigslist.org/rds/apa/d/surrey-offer-2br-basement-suite-south/7468297280.html,1700,Surrey
2022-04-07 12:57:00,Vancouver,"ONE BEDROOM PLUS BEDROOM SIZE DEN AVAILABLE MAY,1",2.0,799.0,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-plus-bedroom-size/7468297071.html,2450,Vancouver
2022-04-07 12:56:00,North Vancouver,FURNISHED BREATHE TAKING VIEW ONE BEDROOM,1.0,600.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-furnished/7467168404.html,2400,North Vancouver
2022-04-07 12:53:00,Surrey,Spacious 2 bedroom basement - $1550,2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-east-spacious-bedroom-basement/7468295509.html,1550,Surrey
2022-04-07 12:52:00,Coquitam,BEAUTIFUL AND QUIET 2 BEDROOM AND ONE BATHROOM,2.0,1000.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-beautiful-and/7464214419.html,1850,
2022-04-07 12:52:00,Burnaby Brentwood,2 bed 2 bath Condo - Escala (High Rise),2.0,926.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-condo-escala-high-rise/7468294785.html,2800,Burnaby
2022-04-07 12:52:00,Burnaby,Beautiful 3 bedroom suite New West,3.0,1000.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-beautiful-bedroom-suite/7459697544.html,2190,Burnaby
2022-04-07 12:48:00,White Rock,2 BR White Rock Suite - AVAILABLE May 1st,2.0,,https://vancouver.craigslist.org/rds/apa/d/white-rock-br-white-rock-suite/7468292732.html,1500,
2022-04-07 12:45:00,New Westminster,$2100 / 2br - 850ft2 - 2 beds 1 bath basement suite 850 sqft NEW,2.0,850.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-br-850ft2/7466339280.html,2100,New Westminster
2022-04-07 12:44:00,"Kitsilano, Kits, Vancouver, Cypress Street",KITS - 1 Bed 1 Bath Suite - Available May 1st!(2115 Cypress St),1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-kits-bed-bath-suite-available/7468290700.html,1595,Vancouver
2022-04-07 12:42:00,9180 Hemlock Drive,Richmond City Center Garden City 2 Bed 2 Bath + Parking Apartment For,2.0,860.0,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-city-center-garden/7466563082.html,2500,
2022-04-07 12:40:00,Yaletown,Yaletown 2BR townhouse with rooftop patio!,2.0,1003.0,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-2br-townhouse-with/7464677018.html,3200,
2022-04-07 12:40:00,"Kitsilano, Kits Point",KITS Point - 2BR+DEN loft townhouse w/ huge patio steps from Kits beach!,2.0,1200.0,https://vancouver.craigslist.org/van/apa/d/vancouver-kits-point-2brden-loft/7466223115.html,3990,
2022-04-07 12:40:00,Vancouver - Marpole,Fully Furnished Studio For Rent - UTILITIES INCLUDED,,,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-studio-for/7468288831.html,900,Vancouver
2022-04-07 12:40:00,Burnaby,Sussex Brand New Hi-Rise Apartment for rent,1.0,560.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-sussex-brand-new-hi-rise/7465935192.html,2200,Burnaby
2022-04-07 12:40:00,Surrey,Brand New Renovated BSMT in Southsurrey for rent,2.0,820.0,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-renovated-bsmt-in/7456028309.html,1600,Surrey
2022-04-07 12:39:00,"15075 60 Ave, Surrey, Bc V3S 1S1",2 BED 2 BATH LUXURY TOWNHOUSE FOR RENT,2.0,1700.0,https://vancouver.craigslist.org/van/apa/d/surrey-east-bed-bath-luxury-townhouse/7468288018.html,2800,Surrey
2022-04-07 12:37:00,City Of Vancouver,"In-suite laundry, Outdoor patio and BBQ area, Social room",,398.0,https://vancouver.craigslist.org/van/apa/d/vancouver-in-suite-laundry-outdoor/7468287395.html,2025,Vancouver
