posted,neighborhood,post title,number bedrooms,sqft,URL,price,neighborhood_simplified
2022-03-14 21:36:00,(Point Grey City Of Vancouver,Walk-out Ground Level One bedroom Suite,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-walk-out-ground-level-one/7450174276.html,1600,Vancouver
2022-03-14 21:27:00,(Mainland - Yaletown City Of Vancouver,"LUXURIOUS FURNISHED  3 BED TOWNHOUSE- Decadence and Style, gym parking",3.0,1582.0,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-furnished-bed/7449460923.html,9700,Vancouver
2022-03-14 21:27:00,(774 Great Northern Way City Of Vancouver,"CHIC renovated fully furnished 1 bed, parking and storage, 500 sqft",1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-chic-renovated-fully/7456476574.html,2300,Vancouver
2022-03-14 21:26:00,(Yaletown City Of Vancouver,Updated 1bed+den/1 bath in Yaletown,1.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-updated-1bedden-bath-in/7458417068.html,2300,Vancouver
2022-03-14 21:24:00,(Yaletown City Of Vancouver,"Convenient, Comfortable and Bright Studio w Flex and Balcony",,460.0,https://vancouver.craigslist.org/van/apa/d/vancouver-convenient-comfortable-and/7458416794.html,2150,Vancouver
2022-03-14 21:23:00,(Vancouver City Of Vancouver,"Newer house basement suite, full size washer dryer, radiant floor heat",2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-newer-house-basement-suite/7455345923.html,1750,Vancouver
2022-03-14 21:22:00,(Kitsilano City Of Vancouver,"2 bed/3 bath Townhouse Kitsilano High end features, Private Patio",2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-townhouse-kitsilano/7450990501.html,4500,Vancouver
2022-03-14 21:21:00,(Vancouver City Of Vancouver,One bedroom and den for rent,1.0,650.0,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-and-den-for-rent/7458416271.html,2400,Vancouver
2022-03-14 21:20:00,(Richmond Richmond,Brand New 1 Bed 1 Bath Condo on 15th Floor in Richmond Cascade City,1.0,600.0,https://vancouver.craigslist.org/rch/apa/d/richmond-brand-new-bed-bath-condo-on/7455829366.html,2100,Richmond
2022-03-14 21:20:00,(Arbutus Ridge City Of Vancouver,Arbutus 2 Bed 2 Bath Laneway House for Rent,2.0,950.0,https://vancouver.craigslist.org/van/apa/d/vancouver-arbutus-bed-bath-laneway/7452498418.html,2850,Vancouver
2022-03-14 21:20:00,(Vancouver City Of Vancouver,1Bed with private bath,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-1bed-with-private-bath/7456274474.html,1800,Vancouver
2022-03-14 21:18:00,(East Vancouver - Victoria City Of Vancouver,New Bright 1 Bedroom Suite-   Victoria Area,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-new-bright-bedroom-suite/7458415715.html,1395,Vancouver
2022-03-14 21:17:00,(Vancouver City Of Vancouver,Vancouver West near UBC Lord Byng 5beds 3Baths Ocean View Detached For Rent,5.0,3600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-near-ubc-lord/7454489936.html,6000,Vancouver
2022-03-14 21:16:00,(Vancouver City Of Vancouver,Vancouver West West Point Grey near UBC Lord Byng 4Beds 4.5Baths Ocean View Sing,4.0,4200.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-west-point/7455826372.html,7500,Vancouver
2022-03-14 21:16:00,(Vancouver City Of Vancouver,Furniture included Downtown Condo R&R 1 Bedroom for Rent,1.0,550.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furniture-included-downtown/7450756045.html,2580,Vancouver
2022-03-14 21:16:00,(Lower Lonsdale North Shore,(ORCA_REF#2203-138)***Stunning 2 Bed/2 Bath Condo with amazing view,2.0,1243.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref-stunning-bed/7457160816.html,7500,
2022-03-14 21:15:00,(Burquitlam Area Near Sfu Tricities,*BRAND NEW* RENOVATED near SFU Great Location Cozy 2BR Available Now,2.0,900.0,https://vancouver.craigslist.org/pml/apa/d/burnaby-brand-new-renovated-near-sfu/7451041802.html,1800,
2022-03-14 21:15:00,(5 Minutes To Burquitlam Skytrain Station Burnaby,*BRAND NEW* RENOVATED near SFU Great Location 2BR Suite Available Now,2.0,900.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-renovated-near-sfu/7451041299.html,1800,Burnaby
2022-03-14 21:14:00,"(Town Center, Coquitlam Center Tricities",Coquitlam Center 3 bdrm High Rise,3.0,1250.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-coquitlam-center/7458415047.html,2800,Coquitlam
2022-03-14 21:13:00,(Guildford - Close To 108,"Two bedroom suite available for rent starting April 1, 2022",2.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-two-bedroom-suite-available-for/7457191183.html,1400,
2022-03-14 21:11:00,"(Kits, Kitsilano City Of Vancouver",Kits furnished STUDENT studio garden level,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-kits-furnished-student-studio/7458414671.html,1200,Vancouver
2022-03-14 21:10:00,(3563 Ross Drive City Of Vancouver,Air Cond' 2br apartment for rent.,2.0,912.0,https://vancouver.craigslist.org/van/apa/d/vancouver-air-cond-2br-apartment-for/7458414358.html,3600,Vancouver
2022-03-14 21:07:00,( Richmond,Richmond no3 rd 2bd condo with 2 parking,2.0,885.0,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-no3-rd-2bd-condo-with/7458413900.html,2850,Richmond
2022-03-14 21:06:00,(Vancouver West Marpole City Of Vancouver,Furnished 3 Bedroom 2 Full Bathroom Upper Suite 61st x Cambie,3.0,1300.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bedroom-full/7451579095.html,3500,Vancouver
2022-03-14 21:05:00,( City Of Vancouver,Shangri-La!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2.0,1445.0,https://vancouver.craigslist.org/van/apa/d/shangri-la/7458413615.html,8500,Vancouver
2022-03-14 21:04:00,(Surrey Delta,House for Rent,3.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-house-for-rent/7458413299.html,2400,Surrey
2022-03-14 20:54:00,(West Vancouver City Of Vancouver,TWO BEDROOM 2 BATH APARTMENT IN PARK ROYAL,2.0,931.0,https://vancouver.craigslist.org/van/apa/d/west-vancouver-two-bedroom-bath/7449703981.html,3195,West Vancouver
2022-03-14 20:52:00,(Cloverdale Delta,Basement for Rent,1.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-east-basement-for-rent/7458411092.html,1200,Delta
2022-03-14 20:52:00,(White Rock Delta,Luxury Condo - Most Desirable Address in White Rock (Move in May 1),3.0,2080.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-luxury-condo-most-desirable/7447968787.html,6800,Delta
2022-03-14 20:51:00,(Fasle Creek,Water front STUNNING VIEW 2 BEDROOM FOR RENT,2.0,1210.0,https://vancouver.craigslist.org/van/apa/d/vancouver-water-front-stunning-view/7455195805.html,4800,
2022-03-14 20:48:00,(Richmond Richmond,NEWER SOUTHEAST FACING 2 BED 2 BATH CLOSE TO ABERDEEN,2.0,930.0,https://vancouver.craigslist.org/rch/apa/d/richmond-newer-southeast-facing-bed/7456274067.html,2700,Richmond
2022-03-14 20:46:00,(North Vancouver North Shore,"furnished, one bedroom/one bath garden level suite for rent",1.0,400.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-one-bedroom/7458410019.html,1450,North Vancouver
2022-03-14 20:43:00,(Langley Delta,Rooftop Patio Townhouse Furnished in Willoughby,3.0,2335.0,https://vancouver.craigslist.org/rds/apa/d/langley-rooftop-patio-townhouse/7458409344.html,3750,Langley
2022-03-14 20:41:00,(Burnaby Burnaby,"1 bedroom Brand new ! pets ok, parking inc, w/d inc, dish inc,",1.0,600.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-brand-new-pets-ok/7448258015.html,2300,Burnaby
2022-03-14 20:41:00,(Downtown City Of Vancouver,L'Hermitage,2.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-lhermitage/7455792920.html,3500,Vancouver
2022-03-14 20:39:00,(West End City Of Vancouver,Penthouse 1bedroom,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-penthouse-1bedroom/7454776780.html,1950,Vancouver
2022-03-14 20:36:00,(Burrard,Downtown Studio for rent,,463.0,https://vancouver.craigslist.org/rch/apa/d/vancouver-downtown-studio-for-rent/7458408089.html,1380,
2022-03-14 20:34:00,(May 1 Burnaby,***HIGHGATE VILLAGE/ NEAR METROTOWN,1.0,750.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-highgate-village-near-metrotown/7458407582.html,1500,Burnaby
2022-03-14 20:32:00,(Poco - North Side Tricities,a brand new one bedroom basement suite,1.0,650.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-brand-new-one/7453099986.html,1500,
2022-03-14 20:26:00,( Tricities,New 2 bed 2 bath apartment in Lougheed,2.0,967.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-new-bed-bath-apartment-in/7453597705.html,2700,
2022-03-14 20:26:00,( Burnaby,Beautiful 2 bed 2 bath in Brentwood area,2.0,849.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beautiful-bed-bath-in-brentwood/7447094886.html,2500,Burnaby
2022-03-14 20:25:00,(7428 14Th Avenue Burnaby,1 bedroom + den Townhouse CORNER UNIT Available March 1 (RP-MR),1.0,650.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-den-townhouse-corner/7458401426.html,1850,Burnaby
2022-03-14 20:25:00,(East Village City Of Vancouver,EAST - VAN - LARGE 2 BDRM CORNER SUITE,2.0,1000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-east-van-large-bdrm-corner/7458405823.html,2295,Vancouver
2022-03-14 20:24:00,(Vancouver City Of Vancouver,Kingsway and Fraser (2 Br 1 Ba),2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-kingsway-and-fraser-br-ba/7458405714.html,1400,Vancouver
2022-03-14 20:20:00,(White Rock Delta,"***Spacious 2 bedroom, 1 den and 2 bathroom condo***",2.0,1250.0,https://vancouver.craigslist.org/rds/apa/d/white-rock-spacious-bedroom-den-and/7456942108.html,2800,Delta
2022-03-14 20:15:00,"(Pointe Grey, Vancouver City Of Vancouver","Dream HOME, Rare West Point Grey 2 bedrooms Private Suite",2.0,1018.0,https://vancouver.craigslist.org/van/apa/d/vancouver-dream-home-rare-west-point/7458403855.html,3100,Vancouver
2022-03-14 20:15:00,(1239 West Georgia Street City Of Vancouver,"1 bed + flex, 1 bath unit in Coal Harbour, Fantastic City View",1.0,615.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-flex-bath-unit-in-coal/7456286328.html,2150,Vancouver
2022-03-14 20:13:00,(Ubc Dunbar Kerrisdale Kitsilano Point Grey City Of Vancouver,Sunny and Bright East Facing 2nd Floor Dunbar Apartment,2.0,843.0,https://vancouver.craigslist.org/van/apa/d/vancouver-sunny-and-bright-east-facing/7449245355.html,2500,Vancouver
2022-03-14 20:11:00,(Burnaby Burnaby,1 BD-1 BTH: SFU Burnaby on-campus,1.0,574.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bd-bth-sfu-burnaby-on-campus/7458403133.html,1750,Burnaby
2022-03-14 20:11:00,(Coquitlam Tricities,Coquitlam Wynwood Green Brand NEW 2 bed 2 bath & Den on 6th floor,2.0,875.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-coquitlam-wynwood-green-brand/7458403069.html,2600,Coquitlam
2022-03-14 20:10:00,( Delta,House,2.0,,https://vancouver.craigslist.org/rds/apa/d/langley-house/7458402909.html,2200,Delta
2022-03-14 20:08:00,(Shaughnessy City Of Vancouver,"Quiet private 1 br top floor apt, perfect for grad student",1.0,700.0,https://vancouver.craigslist.org/van/apa/d/vancouver-quiet-private-br-top-floor/7458402402.html,2000,Vancouver
2022-03-14 20:07:00,(Main And 41 City Of Vancouver,1 Bed Laneway w/ Yard,1.0,400.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-laneway-yard/7457563246.html,1795,Vancouver
2022-03-14 20:05:00,(Richmond Richmond,$2900 / 2br - 900 SQFT- BRAND NEW PENTHOUSE,2.0,900.0,https://vancouver.craigslist.org/rch/apa/d/richmond-br-sqft-brand-new-penthouse/7458401380.html,2900,Richmond
2022-03-14 20:04:00,(South Slope Of  Burnaby Burnaby,"Penthouse 1 bedroom+ DEN  in Edmonds,Burnaby",2.0,635.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-penthouse-bedroom-den-in/7456948661.html,1925,Burnaby
2022-03-14 20:04:00,"(North Burnaby, Near Sperling & Broadway Burnaby",4-Bedroom Ground Floor of North Burnaby House,4.0,1400.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-ground-floor-of-north/7457578340.html,2300,Burnaby
2022-03-14 19:59:00,(North Vancouver North Shore,One bedroom luxury apartment,1.0,620.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-one-bedroom-luxury/7458400273.html,2550,North Vancouver
2022-03-14 19:58:00,(Vancouver City Of Vancouver,Downtown Coal Harbour High-level 2 bedroom 2 bathroom (2 bed 2 bath),2.0,752.0,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-coal-harbour-high/7458398297.html,3150,Vancouver
2022-03-14 19:54:00,"(Vancouver West, Point Grey, Pt Grey, Kitsilano,Ubc City Of Vancouver",Kitsilano - Laundry - Gas Stove - Big Yard -Private,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-kitsilano-laundry-gas-stove/7458399304.html,1950,Vancouver
2022-03-14 19:52:00,(Coquitlam Tricities,Brand new 2 br unit by Burquitlam Stn,2.0,738.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-br-unit-by/7452682727.html,2400,Coquitlam
2022-03-14 19:49:00,(Mission Tricities,5 bedroom Country Style Immaculate Home-Pet Friendly,5.0,3000.0,https://vancouver.craigslist.org/pml/apa/d/mission-east-bedroom-country-style/7446532447.html,3500,
2022-03-14 19:47:00,(Port Coquitlam Tricities,2 bedroom 1 bath $1500,2.0,800.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bedroom-bath-1500/7453570079.html,1500,Coquitlam
2022-03-14 19:47:00,(East Burnaby Burnaby,2 bedroom above ground,2.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-above-ground/7458397779.html,2000,Burnaby
2022-03-14 19:46:00,(On Angus Drive Near West Blvd. City Of Vancouver,*Renovated* Bright Clean Cozy Well Maintained 5BR Whole house Near UBC,5.0,3550.0,https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-bright-clean-cozy/7454875885.html,4500,Vancouver
2022-03-14 19:43:00,(Vancouver City Of Vancouver,Vancouver Marpole ground level 2br private suite,2.0,400.0,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-marpole-ground/7454635208.html,1500,Vancouver
2022-03-14 19:40:00,(Vancouver Renfrew Heights City Of Vancouver,1 bedroom basement suite vancouver,1.0,500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement-suite/7454139886.html,1375,Vancouver
2022-03-14 19:38:00,(Yaletown City Of Vancouver,"Award winning at The Oscar 2 Bed, 2 Bath, Private Patio",2.0,928.0,https://vancouver.craigslist.org/van/apa/d/vancouver-award-winning-at-the-oscar/7449244692.html,3795,Vancouver
2022-03-14 19:36:00,(Vancouver City Of Vancouver,"Award winning at the Oscar in Yaletown. 2 bed, 2 bath Townhouse",2.0,928.0,https://vancouver.craigslist.org/van/apa/d/vancouver-award-winning-at-the-oscar-in/7449985233.html,3795,Vancouver
2022-03-14 19:33:00,(Maple Ridge Tricities,"BRAND NEW PENTHOUSE LEVEL AT ""THE ERA""-Fantastic Amenities!",2.0,840.0,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-brand-new-penthouse-level/7455016740.html,2675,Maple Ridge
2022-03-14 19:33:00,(Vancouver City Of Vancouver,FURNISHED MODERN LOFT 1 BED + DEN + 1.5 BATHS DOWNTOWN VANCOUVER,1.0,870.0,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-modern-loft-bed-den/7451548449.html,2800,Vancouver
2022-03-14 19:33:00,(Mission Tricities,5 bedroom gorgeous farm house on 1 Acre Property w/2 stall Horse Barn!,5.0,3000.0,https://vancouver.craigslist.org/pml/apa/d/mission-east-bedroom-gorgeous-farm/7446527096.html,4500,
2022-03-14 19:32:00,(Port Coquitlam Tricities,Spacious 1 bedroom + den near Gates Park,1.0,750.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-spacious-bedroom-den/7458394323.html,2100,Coquitlam
2022-03-14 19:32:00,(Downtown City Of Vancouver,"STUDENTS/PROFESSIONALS: Central Downtown, 3Br2Ba,MoveinReady,Furn/Amen",2.0,820.0,https://vancouver.craigslist.org/van/apa/d/vancouver-students-professionals/7450858913.html,4149,Vancouver
2022-03-14 19:28:00,(East Vancouver City Of Vancouver,Spacious Vancouver Special - 2BR,2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-vancouver-special-2br/7458393400.html,1900,Vancouver
2022-03-14 19:25:00,(Langley Delta,Brand New 2 bed/2 bath + Den Condo + 1 Parking!,2.0,,https://vancouver.craigslist.org/rds/apa/d/langley-township-northwest-brand-new/7451005185.html,2350,Langley
2022-03-14 19:25:00,(Coquitlam Tricities,Brand New 2 Bedroom/2 Bath with Beautiful Views!,2.0,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-brand-new-bedroom-bath-with/7447959556.html,2500,Coquitlam
2022-03-14 19:25:00,(Super Location > > > Right Downtown > > > 933 Hornby Street City Of Vancouver,ELECTRIC AVENUE > > > right now! or april 1st > > > 2bd+2bth+flex+pkg,2.0,845.0,https://vancouver.craigslist.org/van/apa/d/vancouver-electric-avenue-right-now-or/7458392582.html,2900,Vancouver
2022-03-14 19:24:00,(North Vancouver North Shore,Apartment for rent - takeover lease,1.0,480.0,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-apartment-for-rent/7458392277.html,1750,North Vancouver
2022-03-14 19:23:00,(Vancouver Downtown Yaletown City Of Vancouver,AIR CONDITIONED FURNISHED 1BED 1BATH PLUS DEN AT THE ARC BY CONCORD!!!,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-air-conditioned-furnished/7458392096.html,2400,Vancouver
2022-03-14 19:22:00,(West Vancouver North Shore,West Vancouver 3 Bed + Den 2.5 Bath Unfurnished House for Rent,3.0,2626.0,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-west-vancouver-bed/7458391836.html,6495,West Vancouver
2022-03-14 19:20:00,( City Of Vancouver,Burquitlam  1 Bedroom + 1 Den on 17th floor! parking + locker included,1.0,595.0,https://vancouver.craigslist.org/van/apa/d/coquitlam-burquitlam-bedroom-den-on/7458391450.html,2000,Vancouver
2022-03-14 19:18:00,(Burquitlam Tricities,Brand new 2B+2B W/Patio & W/EV parking,2.0,782.0,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-brand-new-2b2b-patio-ev/7450536644.html,2680,
2022-03-14 19:12:00,(Surrey Delta,private room,3.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-private-room/7458389326.html,700,Surrey
2022-03-14 19:10:00,(North Vancouver North Shore,4bd/2.5ba HOUSE FOR RENT,4.0,,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-4bd-25ba-house-for-rent/7458388831.html,3650,North Vancouver
2022-03-14 19:09:00,(Vancouver City Of Vancouver,Available immediately basement close to langara college and Canada lin,1.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-available-immediately/7454497702.html,1200,Vancouver
2022-03-14 19:09:00,(Vancouver Marpole City Of Vancouver,3 br 2 bth House for rent South Granville UBC,3.0,1500.0,https://vancouver.craigslist.org/van/apa/d/vancouver-br-bth-house-for-rent-south/7458388489.html,4000,Vancouver
2022-03-14 19:07:00,"(Ocean Park, South Surrey, White Rock Delta",Charming house for rent in Ocean Park South Surrey / White Rock,3.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-charming-house-for-rent-in-ocean/7458388052.html,3950,Surrey
2022-03-14 19:06:00,(New Westminster Burnaby,A spacious 3-bedroom with a huge patio on the roof,3.0,1100.0,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-spacious/7452253010.html,2500,New Westminster
2022-03-14 19:04:00,(New Westminster Burnaby,3 Bedroom Lovely Newer Detached House with Water View and Yard,3.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-lovely-newer-detached/7458387162.html,3395,New Westminster
2022-03-14 19:04:00,(Vancouver City Of Vancouver,"Charming 2 Bed, 2 Bath + Private Patio and Lovely Decor in Riley Park",2.0,685.0,https://vancouver.craigslist.org/van/apa/d/vancouver-charming-bed-bath-private/7458387154.html,3195,Vancouver
2022-03-14 19:04:00,(Vancouver City Of Vancouver,"Immaculate, Spacious 3 Bed Townhouse with Amazing Amenities",3.0,2000.0,https://vancouver.craigslist.org/van/apa/d/vancouver-immaculate-spacious-bed/7458387079.html,7495,Vancouver
2022-03-14 19:03:00,(Vancouver City Of Vancouver,"2 Bedroom with Den, 2.5 Bathroom with Incredible Water Views in DT",2.0,1150.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-with-den-25-bathroom/7458386922.html,5495,Vancouver
2022-03-14 19:03:00,(Riley Park-Little Mountain City Of Vancouver,"Charming 2 Bed, 2 Bath plus Private Patio and Lovely Decor in Riley Pa",2.0,685.0,https://vancouver.craigslist.org/van/apa/d/vancouver-charming-bed-bath-plus/7458386804.html,3195,Vancouver
2022-03-14 19:01:00,(Cedar Cottage City Of Vancouver,3 Bedroom Upstairs Unit in Central East Vancouver,3.0,1100.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-upstairs-unit-in/7458386363.html,2895,Vancouver
2022-03-14 19:01:00,(Kitsilano - Vancouver City Of Vancouver,Large 1 Bedroom in Heart of Kitsilano,1.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedroom-in-heart-of/7456558157.html,1850,Vancouver
2022-03-14 19:00:00,(7065 Linden Ave Burnaby Bc Burnaby,1 bedroom available as of APRIL 15th  -High  Gate,1.0,640.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-available-as-of-april/7456703506.html,1250,Burnaby
2022-03-14 18:57:00,(Surrey Delta,"Top Floor House, 4-Bedroom, 2-Bathroom",4.0,,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-top-floor-house/7458385434.html,2500,Surrey
2022-03-14 18:54:00,(South Surrey Delta,Rosemary Heights Detached Townhouse for Lease,6.0,2950.0,https://vancouver.craigslist.org/rds/apa/d/surrey-rosemary-heights-detached/7458384647.html,3800,Surrey
2022-03-14 18:53:00,(Fleetwood Surrey Delta,Newly renovated 3BR walkout basement suite for rent in Fleetwood,3.0,1000.0,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-newly-renovated-3br/7458384337.html,2200,Surrey
2022-03-14 18:50:00,(Gastown W Cordova X Abbott St City Of Vancouver,1 Bedroom in Gastown available March 31st or April 15th,1.0,615.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-in-gastown-available/7458383595.html,2300,Vancouver
2022-03-14 18:49:00,(Port Coquitlam Tricities,3 bedroom condo close port coquitlam cnter,3.0,1100.0,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bedroom-condo-close-port/7445706707.html,2400,Coquitlam
2022-03-14 18:45:00,(South Surrey,Newly Renovated House - Duplex,3.0,6000.0,https://vancouver.craigslist.org/rds/apa/d/surrey-newly-renovated-house-duplex/7455272981.html,3200,Surrey
2022-03-14 18:43:00,(Burnaby Burnaby,2 bedrooms + 1 den condo for rent at Brentwood area include utility,2.0,938.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedrooms-den-condo-for-rent-at/7458381751.html,2500,Burnaby
2022-03-14 18:40:00,"(59 W 20Th Ave, Vancouver City Of Vancouver","2BR 1BA Basement Suite (8-yrs new) near Skytrain, Downtown & UBC",2.0,,https://vancouver.craigslist.org/van/apa/d/vancouver-2br-1ba-basement-suite-yrs/7450824889.html,2380,Vancouver
2022-03-14 18:40:00,(Yaletown City Of Vancouver,Spacious 2 Two Bedroom Apartment/Condo in the heart of Yaletown!,2.0,902.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-two-bedroom/7450471885.html,2950,Vancouver
2022-03-14 18:39:00,(Yaletown City Of Vancouver,Spacious 2 Bedroom Apartment/Condo in the heart of Yaletown!,2.0,902.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bedroom-apartment/7455825663.html,2950,Vancouver
2022-03-14 18:39:00,(Yaletown City Of Vancouver,Spacious Two Bedroom Apartment/Condo in the Heart of Yaletown!,2.0,902.0,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-two-bedroom/7455825628.html,2950,Vancouver
2022-03-14 18:38:00,(Yaletown City Of Vancouver,One bed room condo,1.0,700.0,https://vancouver.craigslist.org/van/apa/d/yakutat-one-bed-room-condo/7458380327.html,2400,Vancouver
2022-03-14 18:37:00,(Richmond Richmond,"$2,800 / 2br - 1387ft2 - Brand new 2 bed 3 bath penthouse with stunnin",2.0,1387.0,https://vancouver.craigslist.org/rch/apa/d/richmond-br-ft2-brand-new-bed-bath/7455810554.html,2800,Richmond
2022-03-14 18:37:00,(Vancouver City Of Vancouver,Fabalous Stunning 1bdrm available at TELUS Garden,1.0,510.0,https://vancouver.craigslist.org/van/apa/d/vancouver-fabalous-stunning-1bdrm/7455578943.html,2300,Vancouver
2022-03-14 18:36:00,(Vancouver City Of Vancouver,Stunning Practical 1Bd at Downtown TELUS Garden,1.0,510.0,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-practical-1bd-at/7455588865.html,2300,Vancouver
2022-03-14 18:34:00,(Richmond Richmond,1 Bedroom Apartment (6611 Cooney Road),1.0,700.0,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-apartment-6611-cooney/7458379305.html,1750,Richmond
2022-03-14 18:31:00,(Surrey Delta,Brand New Golf Course Facing 4 Bed+Den Townhouse @Wood&Water Fleetwood,4.0,1600.0,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-golf-course-facing/7455281595.html,3300,Surrey
2022-03-14 18:31:00,(Vancouver City Of Vancouver,Rarely Available Exceptional Water Front View 3 Bed+Den @ The Avila,3.0,1543.0,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-available-exceptional/7458378308.html,5500,Vancouver
2022-03-14 18:30:00,"(Brentwood, Burnaby, Bc Burnaby","one year new high-rise, brentwood town centre, available immediately",2.0,735.0,https://vancouver.craigslist.org/bnc/apa/d/burnaby-one-year-new-high-rise/7456726068.html,2480,Burnaby
2022-03-14 18:30:00,"(Sfu University Skytrain, Burnaby Burnaby","Furnished 2bed suite, utility included, walk to skytrain",2.0,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-furnished-2bed-suite-utility/7456727452.html,1700,Burnaby
2022-03-14 18:26:00,(Vancouver City Of Vancouver,2 BED & 1 BATH VANCOUVER BASEMENT SUITE,2.0,600.0,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-vancouver-basement/7458377120.html,1800,Vancouver
2022-03-14 18:26:00,(Burquitlam Burnaby,1 BR + Den Brand New Condo with Mountain View for Rent,1.0,642.0,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-br-den-brand-new-condo-with/7458376989.html,2480,Burnaby
